id_left,name_left,description_left,price_left,id_right,name_right,description_right,price_right,guid,label
328,panasonic expandable digital cordless dect 6.0 phone system kxtg1032s,panasonic expandable digital cordless dect 6.0 phone system kxtg1032s up to 17 hours of talk time expandable up to 6 handsets up to 3-way conference capability light-up indicator with ringer/message alert backlit lcd on handset digital speakerphone 16-minute all-digital answering system silver finish,69.0,34,panasonic kx-ts108w corded phone,1 x phone line ( s ) white,,train-328-34,no
737,sony 40 ' bravia z series black lcd flat panel hdtv kdl40z4100b,sony 40 ' bravia z series black lcd flat panel hdtv kdl40z4100b 1920 x 1080 full hd 1080p resolution digital media extender ( dmex ) bravia engine technology advanced contrast enhancer ( ace ) enhanced ( xmb ) user interface with rich 3d graphics 24p true cinema black finish,,1076,sony bravia xbr series kdl-46xbr6 46 ' lcd tv kdl46xbr6,"46 ' active matrix tft atsc , ntsc 16:9 1920 x 1080 dolby , surround hdtv 480i , 480p , 720p , 1080i , 1080p",1977.72,train-737-1076,no
180,lowepro digital camera case in black rezo15bk,"lowepro rezo 15 digital camera case in black rezo15bk slim , sleek little pouch stretchy side gussets pocket for memory card adjustable shoulder strap water-resistant microfiber",,538,nikon coolpix s550 digital camera cool blue 26109,10 megapixel 16:9 4x digital zoom 2.5 ' active matrix tft color lcd,169.95,train-180-538,no
486,canon silver 8.0 megapixel powershot digital camera sd1100is,canon silver 8.0 megapixel powershot digital camera sd1100is 8.0 megapixel 3x optical zoom 2.5 ' color lcd 18 shooting modes red-eye correction face detection technology isaps technology swing silver finish,,511,canon fs100 digital camera 2699b001,canon fs100 flash memory camcorder,299.95,train-486-511,no
722,lg 2.0 cu . ft. over-the-range stainless steel microwave oven lmvm2085ss,lg 2.0 cu . ft. over-the-range stainless steel microwave oven lmvm2085ss warming lamp glide & spin sliding tray with turntable sensor cook feature 300 cfm exhaust system horizontal keypad elegant hidden vent wideview window halogen cooktop lighting stainless steel finish,,344,panasonic nnsd667s 1.2 cu . ft. countertop microwave oven in stainless steel,,,train-722-344,no
576,canon silver 10 megapixel powershot digital camera sd790is,canon silver 10 megapixel powershot digital camera sd790is 10.0 megapixel 3x optical zoom optical image stabilizer 3.0 ' purecolor lcd face detection technology motion detection technology digic iii image processor red-eye correction silver finish,,511,canon fs100 digital camera 2699b001,canon fs100 flash memory camcorder,299.95,train-576-511,no
927,canon pixma photo all-in-one printer mp980,"canon pixma photo all-in-one printer mp980 high performance wireless printer , copier and scanner easy scroll wheel 3.5 ' high definition lcd display maximum 9600 x 2400 color dpi six individual inks tanks auto duplex print smart copying automatic image optimization no warm-up energy star qualified",299.0,974,canon pixma mp980 wireless all-in-one color photo inkjet printer 2922b002,,,train-927-974,yes
685,sony black 9 megapixel cyber-shot digital camera dsch50b,sony black 9 megapixel cyber-shot digital camera dsch50b 9 megapixels 3.0 ' tilt-up clear photo lcd plus display carl zeiss 15x optical zoom lens 15 mb internal memory versatile long distance flash smart zoom in-camera red-eye correction smile shutter technology face detection in-camera retouching super steadyshot optical image stabilization double anti-blur solution hdtv compatibility nightshot infrared system black finish,,791,sony cyber-shot dsc-w150 digital camera gold dscw150n,8.1 megapixel 16:9 2x digital zoom 2.7 ' active matrix tft color lcd,129.99,train-685-791,no
451,canon dvd camcorder dc310,canon 2694b001 dvd camcorder dc310 image stabilization widescreen hr recording 2.7 ' lcd screen smooth zoom control built-in lens cover 9 digital effects/9 fades 21 selectable display languages 37x optical/2000x digital zoom silver finish,,980,canon dc310 digital camcorder 2694b001,"canon dc310 dvd camcorder w / 41x advanced zoom , built-in lens cover , image stabilization , & canon exclusive - digic dv ii",289.95,train-451-980,yes
93,canon cyan photo ink cartridge cyan cli8pc,canon cyan photo ink cartridge cli8pc compatible with the pixma ip6600d printer,16.0,98,canon cli-8pm photo magenta ink cartridge 0625b002,photo magenta,13.99,train-93-98,no
616,lacie 1tb usb 2.0 external hard drive 301304u,lacie 1tb usb 2.0 external hard drive 301304u up to 480mbits/s ( 60mb/s ) interface transfer rate smart fanless cooling system for quiet operation blue led for ambient underside glow 8mb cache compatible with windows and mac,,486,lacie usb 2.0 external hard drive 301304u,lacie 1tb usb 2.0 7200rpm desktop external hard drive design by neil poulton,,train-616-486,yes
1041,transcend 2.5 ' sata solid state disk ts128gssd25sm,transcend 2.5 ' sata solid state disk ts128gssd25sm rohs compliant fully sata i compatible non-volatile flash memory built-in ecc lower power consumption shock resistance used in most notebook computers and mainstream pcs,,1023,transcend 2.5 solid state disk ( ssd ) 128gb sata mlc with build-in ecc ts128gssd25s-m,,,train-1041-1023,yes
815,sony bud style headphones in red mdred12lpred,"sony bud style headphones in red mdred12lpred 16mm drivers crisp sound neodymium magnets offer powerful sound reproduction convenient cord slider reduces tangles 3.9 ft. cord length frequency response of 8-22 ,000 hz red finish",14.0,704,bass lover earbuds red mdred12lp/red,,10.99,train-815-704,yes
694,sony 7.1 channel black a/v receiver strdg820,"sony 7.1 channel black a/v receiver strdg820 770 watts total power ( 110w x 7 ) accepting resolutions up to 1080p via hdmi digital cinema auto calibration bravia sync digital cinema sound dolby digital , dolby digital ex , dolby pro logic ii , dolby pro logic iix , dts , dts-es , dts 96/24 , dts neo :6 decoding black finish",399.0,888,sony str-dg820 a/v receiver strdg820,"dolby digital , dolby pro logic ii , dts 96/24 , dts neo :6 , dolby digital ex , dolby pro logic iix , dolby pro logic , dts-es , digital cinema sound , dts",318.72,train-694-888,yes
797,canon battery charger 1133b001,canon battery charger 1133b001 compatible with canon nb-5l lithium battery black finish,,66,canon cb-2lv battery charger 9764a001,for nb-4l,,train-797-66,no
279,panasonic expandable digital cordless dect 6.0 answering system in silver kxtg1034s,panasonic expandable digital cordless dect 6.0 answering system in silver kxtg1034s 4 handsets extended talk time reduced interference all-digital answering system up to 17 hours of talk time expandable up to 6 handsets up to 3-way conference capability built-in clock with alarm digital speakerphone on handset silver finish,,301,panasonic kx-tg1034s dect 6.0 cordless phone kx-tg1034s,panasonic dect 6.0 series 4 handset cordless phone system with answering system,89.45,train-279-301,yes
93,canon cyan photo ink cartridge cyan cli8pc,canon cyan photo ink cartridge cli8pc compatible with the pixma ip6600d printer,16.0,97,canon cli-8pc photo cyan ink cartridge 0624b002,photo cyan,13.99,train-93-97,yes
510,toshiba 19 ' black lcd hdtv with built in dvd player 19lv505,toshiba 19 ' lcd hdtv with built in dvd player 19lv505 built-in slot loading dvd player built-in atsc/ntsc/qam digital tuning official divx ® certified jpeg viewer bottom mount stereo speakers black finish,,953,toshiba 40rv525u 40 ' widescreen 1080p lcd hdtv w / cinespeed piano black,,710.42,train-510-953,no
383,motorola portable bluetooth car kit speaker phone t305,motorola portable bluetooth car kit speaker phone t305 2.0 bluetooth wireless technology noise cancellation technology loud sound high speaker output convenient multi-function button up to 14 hours of talk time and 14 days of standby time mini-usb connector black finish,69.0,1027,motorola t305 bluetooth visor speaker phone car kit retail 89082j,,46.93,train-383-1027,yes
239,canon fax-jx200 inkjet fax machine faxjx200,"canon fax-jx200 inkjet fax machine faxjx200 automatic document feeder produce b & w copies with clear , sharp text one-touch dialing ultra-high quality ( uhq ) image processing technology 600 x 600 dpi copy resolution white finish",78.0,365,canon fax-jx200 fax machine 1735b002aa,monochrome copier 1.33 cpm mono inkjet,,train-239-365,yes
433,canon red photo ink cartridge cli8r,canon red photo ink cartridge cli8r fine technology for exceptional sharpness & detail compatible with canon pixma pro9000,16.0,964,canon cli-221 gray ink cartridge 2950b001,gray,11.99,train-433-964,no
1060,canon eos rebel xsi silver digital slr camera xsireb1855s,canon eos rebel xsi silver digital slr camera xsireb1855s 12.2 megapixel digic iii image processor extensive noise reduction technology auto optimization 3.0 ' lcd monitor compatible with compact sd and sdhc memory cards eos integrated cleaning system 18-55mm lens included 2756b003 silver finish,799.0,507,canon dc320 digital camcorder 2691b001,canon dc320 dvd digital camcorder,299.99,train-1060-507,no
940,canon black eos 50d digital slr camera body eos50dbody,canon black eos 50d digital slr camera body eos50dbody 15.1 megapixel cmos sensor digic 4 image processor 3.0 ' clear view lcd 9 cross-type high-precision sensors enhanced live view eos integrated cleaning system creative auto hdmi output 2807b006 black finish,,510,canon fs11 digital camcorder 2685b001,canon fs11 flash memory camcorder,405.97,train-940-510,no
27,sanus wms3b black weather resistant small speaker wall mount wms3b,sanus wms3b black small speaker wall mount wms3b holds up to an 8 pound speaker multiple pivot points weather resistant for indoor/outdoor use black finish priced per pair,29.99,47,sanus speaker mount wms3b black,plastic 8 lb,,train-27-47,yes
370,nikon d300 digital slr digital camera d300body,"nikon d300 digital slr digital camera d300body 12.3 megapixel dx-format cmos sensor 3 ' super density 920,000-dot vga color monitor continuous shooting up to 6 frames per second fast accurate 51-point autofocus with 3d focus tracking scene recognition system ( srs ) dynamic integrated dust reduction system two liveview shooting modes picture control settings rugged magnesium-alloy construction black finish body only",,475,nikon d300 digital slr camera 25432,12.3 megapixel 3 ' active matrix tft color lcd,1521.09,train-370-475,yes
179,garmin nuvi 660 010-10747 -03 black 12 volt adapter cable 0101074703,garmin nuvi 660 010-10747 -03 black 12 volt adapter cable 0101074703 compatible with the nuvi 660 black finish,39.0,169,garmin cigarette lighter adapter for gps navigation 010-10747-03,,12.99,train-179-169,yes
94,canon magenta photo ink cartridge magenta cli8pm,canon magenta photo ink cartridge cli8pm compatible with the pixma ip6600d printer,16.0,98,canon cli-8pm photo magenta ink cartridge 0625b002,photo magenta,13.99,train-94-98,yes
1051,coby 7 ' black widescreen tft portable dvd cd mp3 player tfdvd7006,"coby 7 ' black widescreen tft portable dvd cd mp3 player tfdvd7006 compact portable design 480 x 240 display resolution 16:9 widescreen tft color display dvd , dvd ± r/rw , cd , cd-r/rw , jpeg and mp3 compatible anti-skip circuitry dolby digital decoder digital and analog av outputs ntsc/pal video system black finish",97.0,879,sony dvpfx820 portable dvd player dvpfx820/w,"8 ' lcd dvd + rw , dvd-rw , dvd + r , dvd-r , cd-rw dvd video , mp3 , jpeg playback 1 disc ( s ) progressive scan white",149.0,train-1051-879,no
957,blueant bluetooth voice control headset v1,blueant bluetooth voice control headset v1 voice control user interface voice isolation technology dual microphones pairs with up to 8 bluetooth devices up to 5 hours talk-time 3 charging options,119.0,958,blueant bluetooth hs dual mic nic 091004,,99.99,train-957-958,yes
551,whirlpool cabrio white top loading washer wtw6700twh,whirlpool cabrio wtw6700tw white top loading washer wtw6700twh 4.5 cu . ft. capacity 11 cycles 5 temperature settings direct inject wash system 6th sense technology care control temperature management ultra quiet wash plus sound package quick wash soak cycle triple dispenser see-through tempered glass lid energy star qualified silver metallic top lid and white finish,,873,whirlpool wtw6700tu cabrio 4.6 cu . ft. top load washer ( diamond dust ),,1029.75,train-551-873,no
444,sony silver cyber-shot 7.2 megapixel digital camera dscw120,sony silver cyber-shot 7.2 megapixel digital camera dscw120 7.2 megapixel 4x optical zoom 2.5 ' tft lcd 15 mb internal memory face detection super steadyshot image stabilization smile shutter mode smart zoom silver finish,,732,sony cyber-shot dsc-h50 digital camera black dsch50b,9.1 megapixel 16:9 2x digital zoom 3 ' active matrix tft color lcd,329.0,train-444-732,no
