id_left,title_left,manufacturer_left,price_left,title_right,manufacturer_right,price_right,text_src,id_right,text_tgt,candidates,labels
1311,zonealarm pro firewall,zone labs,39.99,['zone labs zonealarm pro'],[nan],[30.17],zonealarm pro firewall. zone labs. 39.99,[664],['zone labs zonealarm pro. nan. 30.17'],"['zone labs zonealarm pro. nan. 30.17', 'zonealarm ( r ) internet security suite. nan. 49.99', 'zonealarm internet security suite 2007 ( pc ) zonelabs. nan. 49.99', 'zonealarm antivirus 2007 ( pc ) zonelabs. nan. 29.99', 'zone alarm pro 5. nan. 12.9', 'zonealarm wireless security 2005. nan. 9.95', 'mcafee personal firewall plus. nan. 39.97', 'pc-cillin internet security 2007 3-user ( win me 2000 xp ). nan. 49.95', 'symantec ( tm ) norton 360 ( tm ). nan. 79.99', 'norton internet security 2008 10 user. nan. 199.99']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1312,sales skills 2.0 ages 10 +,victory multimedia,19.95,['simply magazine sales skills'],[nan],[3.1],sales skills 2.0 ages 10 +. victory multimedia. 19.95,[665],['simply magazine sales skills. nan. 3.1'],"['simply magazine sales skills. nan. 3.1', 'elementary school success deluxe 2006. nan. 12.95', 'encore software 10119 adventure workshop 4th-6th grade 7th edition win xp. nan. 18.97', 'encore software 10538 adventure workshop preschool 7 by the learning company. nan. 17.97', 'encore software 10118 adventure workshop 4th-6th grade 7th ed sb cs by riverdeep. nan. 17.97', 'learn2 training for microsoft powerpoint ( win 95 98 me nt 2000 xp ). topics-entertainment-software - ( consignment ). 9.99', 'encore software 10114 adventure workshop 1st-3rd grade 7th ed sb cs by riverdeep. nan. 17.97', 'jumpstart advanced 2nd grade ( pc/mac ) knowledge adventure. nan. 19.99', 'middle school success deluxe 2008 ( pc/mac ) topics. nan. 49.99', 'topics entertainment audio success suite edition : sales success. nan. 12.05']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1314,return to castle wolfenstein ( mac ),aspyr media,29.99,['aspyr media inc return to castle wolfenstein'],[nan],[19.07],return to castle wolfenstein ( mac ). aspyr media. 29.99,[654],['aspyr media inc return to castle wolfenstein. nan. 19.07'],"['aspyr return to castle wolfenstein. nan. 30.99', 'aspyr media inc return to castle wolfenstein. nan. 19.07', 'aspyr call of duty 2 mac. nan. 47.99', 'aspyr media 10900 star wars battlefront mac. aspyr media. 39.99', 'aspyr media sid meiers civilization iv mac. nan. 44.99', 'aspyr star wars battlefront mac os x. nan. 45.99', 'aspyr command and conquer generals deluxe mac. nan. 55.99', 'civilization iv mac os x aspyr. nan. 45.99', 'aspyr roller coaster tycoon 3 mac os x. nan. 45.99', 'aspyr media inc enemy territory : quake wars. nan. 47.04']","[0, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1315,solitaire antics deluxe,masque publishing,,['masque publishing solitaire antics deluxe'],[nan],[8.46],solitaire antics deluxe. masque publishing. nan,[656],['masque publishing solitaire antics deluxe. nan. 8.46'],"['masque publishing solitaire antics deluxe. nan. 8.46', 'masque publishing sportsmans double play with american billiards. nan. 17.55', 'masque publishing best of slots ii. nan. 8.46', 'masque publishing sportsmans double play. nan. 17.55', 'masque publishing 10226 classic game trio win 95 98 me nt 2000 xp/mac 8.6-9 . xclassic x v10 .1 or higher. masque publishing. 28.06', 'brain games : solitaire. nan. 19.99', 'hoyle solitaire. nan. 9.99', 'freeverse burning monkey solitaire 3d. nan. 24.99', 'encore inc hoyle solitaire. nan. 7.83', 'freeverse burning monkey solitaire 4.0. nan. 24.95']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1316,aircraft collector 's second edition,abacus,19.95,['abacus aircraft collectors second edition'],[nan],[17.55],aircraft collector 's second edition. abacus. 19.95,[659],['abacus aircraft collectors second edition. nan. 17.55'],"['abacus aircraft collectors second edition. nan. 17.55', 'abacus software s532 military aircraft collection for pc. abacus software. 18.99', 'abacus software s532 military aircraft collection for pc. abacus software. 18.99', 'abacus software s552 fs fighter pilot for fs2004 and fs2002. abacus software. 28.99', 'abacus software s552 fs fighter pilot for fs2004 and fs2002. abacus software. 28.99', 'abacus software s515 flight simulation sea plane adventures pc. abacus software. 28.99', 'abacus software s515 flight simulation sea plane adventures pc. abacus software. 28.99', 'abacus software ss69 corporate pilot 2. abacus software. 28.99', 'abacus software ss69 corporate pilot 2. abacus software. 28.99', 'abacus software 5563 abacus 5563 private pilot ii. abacus software. 28.99']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1317,findex quickverse bible study 2007 bible-suite,findex,,['findex.com inc quickverse bible study 2007 bible suite'],[nan],[24.89],findex quickverse bible study 2007 bible-suite. findex. nan,[679],['findex.com inc quickverse bible study 2007 bible suite. nan. 24.89'],"['findex.com inc quickverse bible study 2007 bible suite. nan. 24.89', 'findex.com inc quickverse mac bible study 2007 white box. nan. 37.18', 'findex.com inc quickverse mac bible study 2007 gold box. nan. 215.42', 'findex.com quickverse bible study 2007 mobile deluxe. nan. 24.99', 'individual software inc quickverse bible premier suite ( us pos ). nan. 37.19', 'findex.com inc sermon builder 4.0. nan. 43.33', ""scholar 's library : logos bible software 3 on dvd-rom. nan. 472.46"", 'intuit quicken premier 2007 software for windows tax & finance software. nan. 73.95', 'tri synergy inc wisdom of the bible holy land edition. nan. 16.01', 'quickbooks pro 2007 win. nan. 192.26']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1319,video patrol 5.0 by honest technology,global-marketing-partners,50.86,['global marketing partners video patrol 5.0 honest technology'],['global-marketing-partners'],[25.2],video patrol 5.0 by honest technology. global-marketing-partners. 50.86,[683],['global marketing partners video patrol 5.0 honest technology. global-marketing-partners. 25.2'],"['global marketing partners video patrol 5.0 honest technology. global-marketing-partners. 25.2', 'global marketing partners easy video editor 2.0 honest technology. global-marketing-partners. 25.21', 'global marketing partners dvd player 3.0 honest technology. nan. 16.92', 'global marketing partners backpack journalist honest technology. nan. 83.27', 'global marketing partners antivirus v. 10 bit defender. global-marketing-partners. 31.96', 'global marketing partners homepage maker 5 bhv. nan. 26.14', 'global marketing partners art text belight software. nan. 43.29', 'global marketing partners icopydvds2 ultra by digital wunders. global-marketing-partners. 79.9', 'global marketing partners mcid global marketing magicard id professional software educational software complete product. nan. 210.97', 'mobi-cam 70008 monitoring and notification software. mobi-technologies-inc .. 89.69']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1321,instant immersion american sign language win/mac,topics entertainment,9.99,['american sign language'],[nan],[10.57],instant immersion american sign language win/mac. topics entertainment. 9.99,[687],['american sign language. nan. 10.57'],"['instant immersion 33 languages. topics entertainment. 43.99', 'topics entertainment 40206 instant immersion german lab ( software/audiobook/workbook ) win 98 me 2000 xp/mac os 9 or x. nan. 34.97', 'instant immersion italian 2.0. topics entertainment. 20.99', 'instant immersion italian platinum ( win 95 98 me nt 2000 xp ). nan. 129.99', 'instant immersion spanish 2.0 topics. nan. 19.99', 'instant immersion language lab deluxe edition. nan. 14.9', 'instant immersion spanish deluxe 2.0 topics. nan. 39.99', 'instant immersion japanese ( audio book ) ( audio book ). nan. 19.95', 'instant immersion 33 languages. nan. 47.36', 'american sign language. nan. 10.57']","[0, 0, 0, 0, 0, 0, 0, 0, 0, 1]"
1325,street atlas usa 2007 plus dvd,delorme,59.95,['delorme mapping street atlas usa 2007 plus dvd xx'],[nan],[53.37],street atlas usa 2007 plus dvd. delorme. 59.95,[677],['delorme mapping street atlas usa 2007 plus dvd xx. nan. 53.37'],"['delorme mapping street atlas usa 2007 plus dvd xx. nan. 53.37', 'delorme street atlas usa 2004. nan. 49.97', 'delorme earthmate gps lt-20 with street atlas 2007 usa/canada ( ae-7738-203 ). nan. 67.19', 'microsoft ( r ) streets and trips 2005 with gps locator. nan. 129.99', 'delorme mapping topo usa 6.0 east region. nan. 43.36', 'delorme mapping topo usa 6.0 west region. nan. 43.36', 'quicken 2007 deluxe win cd. intuit. 57.99', 'microsoft ( r ) mappoint ( r ) 2006. nan. 249.99', 'microsoft mappoint 2006 with gps locator ( pc ). nan. 349.99', 'magellan mapsend topo for the united states for magellan map 330 series. nan. 29.99']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1327,great invasions,strategy first,39.99,['strategy first inc. great invasions'],[nan],[34.07],great invasions. strategy first. 39.99,[643],['strategy first inc. great invasions. nan. 34.07'],"['strategy first inc. great invasions. nan. 34.07', 'ages of empires iii. nan. 45.99', 'atari 26162 crusader kings mb. nan. 21.99', 'destineer rise of nations gold edition. nan. 45.99', 'aspyr star wars empire at war. nan. 47.99', 'freeverse software 4001 freeverse northland strategy game mac. nan. 18.97', 'civilization iv warlords expansion for mac. nan. 29.99', 'microsoft rise of nations : rise of legends for pc. nan. 16.99', 'sid meiers civilization iii for pc. nan. 7.99', 'strategy first inc. alliance future combat. nan. 16.37']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1330,onone essentials for adobe photoshop elements version 2 full,onone software,59.95,['onone software essentials for adobe photoshop elements version 2 full'],[nan],[59.33],onone essentials for adobe photoshop elements version 2 full. onone software. 59.95,[639],['onone software essentials for adobe photoshop elements version 2 full. nan. 59.33'],"['onone software essentials for adobe photoshop elements version 2 full. nan. 59.33', 'onone software ele-10211 on1 essentials v. 1.0 for photoshop elements complete product graphics/designing 1 user complete product standard english pc mac. nan. 50.97', 'onone software pps-30211 on1 plug-in suite v. 3.0 for adobe photoshop complete product image collection/editing/archive complete product pc mac intel-based mac. nan. 365.97', 'onone software pps-30212 on1 plug-in suite v. 3.0 for adobe photoshop upgrade image collection/editing/archive pc mac intel-based mac. nan. 274.97', 'onone software inc. ppi-12005 pro photo essentials plug in suite & iview mediapro 3. nan. 450.97', 'onone software mpr-40211 mask pro 4 1-user full win xp vista/mac 10.4 or. onone software. 179.94', 'onone software mpr-40212 mask pro 4.0 upgrade ( buy now and get free cs3 compatibility upgrades ). onone software. 69.99', 'onone software mpr-40212 mask pro 4.0 upgrade ( buy now and get free cs3 compatibility upgrades ). onone software. 69.99', 'onone software pxe-11433 pxl smartscale elect 1-user english mac/win. onone software. 158.99', 'onone software pxe-11433 pxl smartscale elect 1-user english mac/win. onone software. 158.99']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1333,age of empires iii : the warchiefs expansion pack ( mac ),destineer,34.95,"['age of empires iii : warchiefs expansion pack', 'destineer inc age of empires iii : the warchiefs expansion pack']","[nan, nan]","[34.95, 26.14]",age of empires iii : the warchiefs expansion pack ( mac ). destineer. 34.95,"[993, 629]","['age of empires iii : warchiefs expansion pack. nan. 34.95', 'destineer inc age of empires iii : the warchiefs expansion pack. nan. 26.14']","['age of empires iii : warchiefs expansion pack. nan. 34.95', 'destineer inc age of empires iii : the warchiefs expansion pack. nan. 26.14', 'civilization iv warlords expansion for mac. nan. 29.99', 'destineer inc 10307 age of mythology ( mac 8.6-9.x ( classic ) x v10 .1 or higher ). nan. 17.97', 'ages of empires iii. nan. 45.99', 'star wars empire at war ( mac intel ). nan. 49.99', 'destineer inc 10316 destineer atari arcade classics action/adventure mac. nan. 17.97', 'aspyr media sid meiers civilization iv mac. nan. 44.99', 'civilization iv mac os x aspyr. nan. 45.99', 'aspyr roller coaster tycoon 3 mac os x. nan. 45.99']","[1, 1, 0, 0, 0, 0, 0, 0, 0, 0]"
1335,guitar tool worship edition,midisoft corporation,,['midisoft corporation guitar tool worship edition'],[nan],[43.36],guitar tool worship edition. midisoft corporation. nan,[628],['midisoft corporation guitar tool worship edition. nan. 43.36'],"['midisoft corporation guitar tool worship edition. nan. 43.36', 'emedia music corp guitar pro v 5.1 ( hybrid ). nan. 51.92', 'musicalis universal guitar workshop. global-software-publishing. 12.9', 'emedia music corp my guitar. nan. 24.81', 'emedia rock guitar method ( win 95 98 me nt 2000 xp/mac 8.0 ). nan. 39.15', 'cakewalk guitar tracks pro 3 music production software. nan. 99.0', 'emedia music corp emedia guitar basics. nan. 16.64', 'sibelius g7 software for guitarists music production software. sibelius-software-ltd .. 113.5', 'digidesign music production toolkit music production software. nan. 495.0', 'emedia music corp emedia intermediate guitar method. nan. 49.21']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1336,delorme topo usa mapping software 6.0 east region,delorme,49.95,['delorme mapping topo usa 6.0 east region'],[nan],[43.36],delorme topo usa mapping software 6.0 east region. delorme. 49.95,[625],['delorme mapping topo usa 6.0 east region. nan. 43.36'],"['delorme mapping topo usa 6.0 east region. nan. 43.36', 'delorme mapping topo usa 6.0 west region. nan. 43.36', 'delorme street atlas usa 2004. nan. 49.97', 'delorme mapping street atlas usa 2007 plus dvd xx. nan. 53.37', 'delorme earthmate gps lt-20 with street atlas 2007 usa/canada ( ae-7738-203 ). nan. 67.19', 'magellan mapsend topo for the united states for magellan map 330 series. nan. 29.99', 'microsoft ( r ) mappoint ( r ) 2006. nan. 249.99', 'microsoft mappoint 2006 with gps locator ( pc ). nan. 349.99', 'magellan mapsend lakes usa south. nan. 99.95', 'microsoft ( r ) streets and trips 2005 with gps locator. nan. 129.99']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
1337,nero 8 ultra edition,nero inc.,99.95,['nero inc nero 8 ultra edition'],[nan],[88.83],nero 8 ultra edition. nero inc.. 99.95,[651],['nero inc nero 8 ultra edition. nan. 88.83'],"['nero inc nero 8 ultra edition. nan. 88.83', 'nero nero 7 ultra edition enhanced cd/dvd burning software for windows authoring software. nan. 79.99', 'ahead software 70009 nero nero v. 7.0 ultra edition - enhanced complete product media management/conversion 1 user complete product standard pc. nan. 83.97', '70009 nero ultra edition enhanced v. 7 complete package 1 user cd win. nan. 87.76', 'ahead software 70115 nero 7 ultra edition enhanced mini pc & home entrmnt soln. nan. 83.97', 'roxio ( r ) easy media creator ( r ) 9 suite. nan. 99.99', 'roxio easy media creator 9 suite software for windows authoring software. nan. 98.95', 'ultra wincleaner 2002 utility suite. nan. 49.99', 'roxio toast 8 titanium cdr software. nan. 82.99', 'pinnacle studio ultimate version 11. nan. 129.98']","[1, 0, 0, 0, 0, 0, 0, 0, 0, 0]"
