id_left,title_left,category_left,brand_left,modelno_left,price_left,id_right,title_right,category_right,brand_right,modelno_right,price_right,guid,label
950,asus 22 lcd monitor vw224t,monitors,asus,vw224t,144.0,15942,asus vw224t - 22-inch wide lcd monitor,monitors,asus,vw224t,144.0,train-950-15942,yes
340,birdhouse tony hawk 2gb full skull skatedrive usb flash drive,usb drives,ep memory,bh-skthfs/2g,9.84,20607,birdhouse tony hawk 16gb crossbones blue skatedrive usb flash drive,usb flash drives,action,,,train-340-20607,no
1413,logitech 910-002463 wireless mouse m305 silver filament,mice,logitech,910-002463,28.88,2790,logitech wireless mouse m310 soft violet,mice,logitech,910-001918,23.13,train-1413-2790,no
705,jvc lightweight folding headphones with bass boost black,electronics - general,jvc,has600b,49.95,12895,jvc has600b light weight headphones black,headphones,jvc,has600b,28.58,train-705-12895,yes
41,kingston ktd-dm8400a 1g 1gb ddr2 sdram memory module,memory,kingston,ktd-dm8400a / 1g,22.92,2881,kingston 8 gb ddr2 sdram memory module 8 gb 667mhz ddr2 sdram 240pin kth-xw9400k2 8g,memory,kingston,kth-xw9400k2 / 8g,224.65,train-41-2881,no
2141,griffin ipod touch 4g dflex protection system front only,mp3 accessories,griffin,na02046,19.88,11048,griffin na02046 dflex protection system for ipod touch 4 front only,cases,griffin technology,na02046,8.99,train-2141-11048,yes
541,igo bn00281-0002 dual usb wall auto charger,mp3 accessories,igo,bn00281-0002,36.16,1002,igo bn00279-0001 dual usb auto charger for ipod and iphone,chargers,igo,bn00279-0001,8.0,train-541-1002,no
2503,siig 1-port serial pc card,electronics - general,siig,jj-pcm012-s3,59.99,20051,1port rs-232 pcmcia 16650 serial pc card,computers accessories,siig,jj-pcm012-s3,50.15,train-2503-20051,yes
1966,cables unlimited 15 usb 2.0 a to b cable clear,electronics - general,cables unlimited,usb-5010-05m,8.88,656,cables unlimited usb-5010-05m 15-foot usb 2.0 clear a to b cable,usb cables,cables unlimited,usb-5010-05m,4.86,train-1966-656,yes
1190,marware eco-flip ipad 2 case black,mp3 accessories,marware,602956008545,43.99,10706,marware eco-flip for ipad 2 black 602956008545,cases sleeves,marware,602956008545,23.41,train-1190-10706,yes
2132,trendnet tu2-etg usb to gigabit ethernet adapter - usb - 1 x rj-45 - 10 100 1000 base-t,networking,trendnet,tu2-etg,34.66,7358,trendnet usb to gigabit ethernet adapter tu2-etg,connectors adapters,trendware,tu2-etg,31.99,train-2132-7358,yes
967,da-lite da-glas unframed rear projection screen - 43 1 4 x 57 3 4 video format,electronics - general,da-lite,27602,920.99,14707,da-lite 20032 holoscreen rear projection screen - 33 x 50 1 2 video format,projection screens,da-lite,,,train-967-14707,no
1525,cobra 16-mile range 22-channel gmrs 2-way radio,walkie-talkie/frs,cobra,cx-105,29.98,12543,cobra microtalk cx105 16-mile 22-channel frs gmrs two-way radio pair,gmrs-frs two-way radios,cobra,cbrcx105,22.84,train-1525-12543,yes
2221,franklin electronic publishers spelling ace thesaurus with merriam-webster puzzle solver sa-309,computers,franklin,sa309,20.82,11340,franklin electronic publishers sa-309 spelling ace thesaurus with merriam-webster puzzle solver,audio video accessories,franklin electronics,sa-309,17.18,train-2221-11340,yes
565,victor 1570-6 desktop two-color printing calculator,stationery & office machinery,victor,15706,199.88,12610,canon p23-dh v 2 color mini-desktop printing calculator,printing,canon,9492a001aa,16.0,train-565-12610,no
2193,plustek bookreader v100 - b66-bbe21-a,computers,plustek,b66-bbe21-a,539.88,9730,plustek book reader v100,scanners,plustek,b66-bbe21-a,476.7,train-2193-9730,yes
862,nokia travel charger,phone accessories,nokia,279044,20.53,5782,nokia ac-3u travel charger,wall chargers,nokia,,2.14,train-862-5782,yes
2389,da-lite da-glas deluxe rear projection screen - 84 x 84 av format,electronics - general,da-lite,27650,4958.99,17837,da-lite 27512 da-plex unframed rear projection screen - 72 x 96 video format,projection screens,da-lite,,,train-2389-17837,no
173,zoom telephonics 9006-00-00f wireless keyboard with touchpad,electronics - general,zoom,9006-00-00f,41.75,1249,zoom zdtv wireless keyboard 9006 - keyboard - wireless - 2.4 ghz - 78 keys - touchpad - usb wireless receiver - qwerty,keyboards,zoom telephonics,9006,36.99,train-173-1249,yes
2150,dp audio 1000-watt amplifier installation kit,car stereos,dp video,dp88,17.0,21343,dp audio video dp88 8-guage amp kit with rca,power ground cable,dp audio video,dp88,17.0,train-2150-21343,yes
2295,lexmark 18c2249 36xl 37xl high-yield ink 500 page-yield 2 pack black,printers,lexmark,18c2249,66.99,21434,new-18c2249 36xl 37xl high-yield ink 500 page-yiel case pack 1 - 513676,computer accessories,lexmark,,146.97,train-2295-21434,yes
2548,sabrent 6-in-1 usb 2.0 flash memory card reader,usb drives,sabrent,crw-ext,10.98,19117,sabrent crw-ext 68 in 1 hi-speed usb 2.0 external flash memory card reader writer,memory card readers,sabrent,crw-ext,9.37,train-2548-19117,yes
938,viewsonic pro8500 dlp projector,electronics - general,viewsonic,pro8500,1518.0,15252,viewsonic pro8500 xga dlp projector - 120hz 3d ready 5000 lumens 3000 1 dcr,video projectors,viewsonic,pro8500,1518.0,train-938-15252,yes
2106,xm xmp3i portable satellite radio and mp3 player with home kit,satellite radio,audiovox,xpmp3h1,149.0,1253,xm xpmp3h1 portable satellite radio and mp3 player xmp3i,handheld portable satellite radios,sirius satellite radio,xpmp3h1,147.02,train-2106-1253,yes
182,targus zierra case for blackberry playbook tablet black,electronics - general,targus,thz053us,55.88,5362,targus truss case stand for blackberry playbook 4g wifi thz05102us black black,cases sleeves,targus,thz05102us,30.57,train-182-5362,no
10,lacie formoa 15 macbook carrying case black,electronics - general,lacie,130935,15.0,2429,adesso carrying case for ipad black,cases sleeves,adesso,acs-100fb,15.96,train-10-2429,no
1242,gear head 2.4 ghz wireless optical nano mouse black,mice,gear head,mp2800blk,15.82,6400,2.4 ghz wireless optical nano mouse black usb,mice,gear head,mp2375blk,12.0,train-1242-6400,no
1125,bracketron org-332-bx back-it ipad 2 back cover-blue back case cover for ipad 3,electronics - general,bracketron,org-332-bx,29.88,8267,bracketron back-it back cover for ipad 2 - blue org-332-bx,cases sleeves,bracketron,org-332-bx,16.51,train-1125-8267,yes
818,incipio ipod touch 4g silicrylic hard shell case with silicone core all black,mp3 accessories,incipio,ip-904,28.5,6917,incipio ip-919 edge hard case for ipod touch 4g - black,cases,incipio,ip-919,,train-818-6917,no
1208,xantech 283dmw designer blink emitter single mini wire,stereos/audio,xantech,283dmw,11.88,16935,xantech 283dmw designer blink emitter single mini wire,amplifier installation,xantech,,13.0,train-1208-16935,yes
1193,ape case ac165 digital camera case,photography - general,ape case,ac165,12.85,5592,ape case ac165 digital camera case interior dim 2.5 l x 3.625 w x 5h,computer accessories,ape case,,15.78,train-1193-5592,yes
101,case logic slr camera backpack,mp3 accessories,case logic,dcb-309black,79.99,2593,case logic dcb-309 slr camera backpack black,cases bags,case logic,dcb-309,53.58,train-101-2593,yes
1344,sony 8gb class 4 sd memory card,usb drives,sony,sf8n4/tqp,0.0,21729,wintec filemate 8 gb class 4 microsd memory card,memory cards,wintec,3fmusdck8gb-r,18.99,train-1344-21729,no
176,iosafe rugged 750gb usb 3.0 portable external hard drive,hard drives,iosafe,pa70750u1yr,139.98,14826,iomega ego helium 1 tb usb 2.0 portable external hard drive 34820 silver,computers accessories,iomega,34820,124.99,train-176-14826,no
2126,pny 4gb sdhc memory card class 4,usb drives,pny,p-sdhc4g4-ef,8.98,7704,pny 4 gb sdhc class 2 flash memory card p-sdhc4g2-ef navy navy,blank media,pny,p-sdhc4g2-ef / navy,17.99,train-2126-7704,no
2428,vistablet professional graphics tablet,electronics - general,vistablet,98-903w10330-000,128.86,8459,vt muse 12-inch artist s professional graphic pen tablet black,graphics tablets,vistablet,80-915w04030-000v3 .0,216.99,train-2428-8459,no
741,simplism shoulder case for ipad red,mp3 accessories,simplism,trlcslipaddren,58.76,11537,simplism leather collection shoulder leather case for ipad deep red,cases sleeves,simplism,tr-lcslipad-dr/en,21.85,train-741-11537,yes
740,avery allstate-style legal side tab divider title a letter white 25 pack,stationery & office machinery,avery,82163,5.69,5293,avery-style legal side tab dividers 25-tab blank,printer accessories,avery,,,train-740-5293,no
786,da-lite video spectra 1.5 model c with csr manual screen - 58 x 104 hdtv format,electronics - general,da-lite,82980,736.99,4733,da-lite advantage manual with csr - projection screen - 4 3 - video spectra 1.5 - white,projection screens,da-lite,,636.95,train-786-4733,no
32,da-lite da-mat deluxe fast fold complete front projection screen - 68 x 68,electronics - general,da-lite,88604,829.99,21322,da-lite fast-fold deluxe screen system - projection screen - 1 1 - dual vision,video projector accessories,da-lite,,,train-32-21322,no
1506,wilson jones super heavy weight sheet protector,stationery & office machinery,wilson jones,21402,10.94,16666,new-wilson jones 21402 - super heavy weight sheet protector clear 25 box - wlj21402,storage presentation materials,wilson jones,,21.0,train-1506-16666,yes
678,ilive app-enhanced boom box with ipod iphone dock,electronics - general,ilive,ibp391b,63.88,6938,ilive boombox with ipod docking station pink,docking stations,gpx,ibr2807dppnk,69.99,train-678-6938,no
1454,lexmark x644a11a black toner print cartridge,stationery & office machinery,lexmark,x644a11a,326.24,824,lexmark 36 xl high yield black print cartridge 18c2170,inkjet printer ink,lexmark,18c2170,26.95,train-1454-824,no
1803,irispen express 6 usb pen scanner for pcs macs by iris,electronics - general,iris,usoa400,109.82,6872,iris usoa400 irispen express 6 pen scanner,scanners,iris,usoa400,105.99,train-1803-6872,yes
1269,comprehensive 1 4 standard stereo phone jack cable end set of 25,tv accessories,comprehensive,spj-s,35.75,15877,comprehensive cables standard series hd15 plug to jack cable 25ft,cables interconnects,comprehensive,,26.7,train-1269-15877,no
1439,samsung clt-r409 imaging drum unit for clp-310 clp-315 and clp-3170 printers,printers,samsung,clt-r409,144.84,19654,sascltr409 - imaging drum for samsung clp310,inkjet printer ink,samsung,,130.95,train-1439-19654,yes
1713,quality park classic style invitation envelope contemporary white,stationery & office machinery,,36226,52.94,21093,quality park 36226 - classic style invitation envelope contemporary 5 1 2 white 500 box,binding machine supplies,quality park,,,train-1713-21093,yes
1153,filemate imagine series m2810 usb standard mouse,computers,,,8.98,13245,wintec filemate imagine series m2810 usb standard mouse - white with light blue 3fmnm2810ubl-r,mice,wintec,3fmnm2810ubl-r,11.99,train-1153-13245,yes
2470,canon cli-8y yellow inkjet print cartridge,printers,canon,2945b009aa,15.97,20065,ld canon cli221 yellow compatible inkjet cartridge w chip,inkjet printer ink,4inkjets,,4.99,train-2470-20065,no
599,corsair cm2x2048-6400c5 xms2 2gb pc2-6400 800mhz 240-pin ddr2 cl5 dual channel desktop memory kit,memory,corsair,cm2x2048-6400c5,40.82,8519,corsair twin2x4096-6400c5c 4gb xms2 pc2-6400 800mhz 240-pin dual channel ddr2 desktop memory,memory,corsair,twin2x4096-6400c5c,49.98,train-599-8519,no
2531,night owl security products wired color security camera with 60 of cable,garden - general,night owl,cam-cm01-245,49.71,19976,night owl security products cam-cm01-245 wired color security camera with 60 of cable,bullet cameras,night owl optics,cam-cm01-245,39.99,train-2531-19976,yes
577,da-lite tilt lock single pair or container of 12 pairs,electronics - general,da-lite,40964,66.19,21736,tilt lock single pair or container of 12 pairs package one tilt lock,projection screens,da-lite,,4.99,train-577-21736,yes
2389,da-lite da-glas deluxe rear projection screen - 84 x 84 av format,electronics - general,da-lite,27650,4958.99,18507,da-plex standard rear projection screen - 81 x 108 video format,projection screens,da-lite,,5115.0,train-2389-18507,no
199,simplism silicone case set ipad brown,mp3 accessories,simplism,trscipadbren,33.0,5511,simplism silicone case set for ipad brown,cases sleeves,simplism,tr-scipad-br/en,19.71,train-199-5511,yes
1280,rolodex wood tone desk pad mahogany 24 x 19,stationery & office machinery,rolodex,23390,37.94,17949,new-rolodex 23390 - wood tone desk pad mahogany 24 x 19 - rol23390,shredders,rolodex,,51.0,train-1280-17949,yes
1230,maxell mygen usb 4gb auto photo backup,usb drives,maxell,665107,26.88,4667,maxell mygen flash auto backup 4 gb photo my4p black,usb flash drives,maxell,665107,20.25,train-1230-4667,yes
2039,startech.com pm1115u fast ethernet print server,networking,startech,pm1115u,40.84,7443,startech.com 10 100 mbps usb print server pm1115u,print servers,startech,pm1115u,35.23,train-2039-7443,yes
753,amzer anti-glare screen protector for ipad 2,mp3 accessories,amzer,90786,13.88,14306,antiglare screen protector for ipad portable audio cellular accessories,batteries,polaroid,pscagapipad,22.95,train-753-14306,no
123,link depot usb 2.0 flash memory card reader microsd secure digital sd,networking,link depot,ld-msd-usb,4.98,13224,zeikos usb 2.0 sd sdhc mmc flash memory card reader ze-sdr5,memory card readers,zeikos,ze-sdr-5,2.94,train-123-13224,no
2422,msi ati radeon hd6670 1gb ddr5 pci-express video card,electronics - general,msi,r6670-md1gd5,107.0,5191,xfx ati radeon hd6770 1 gb ddr5 vga dvi hdmi pci-express video card hd677xznlc,graphics cards,xfx,hd677xznlc,128.43,train-2422-5191,no
1137,cooler master hyper tx 3 with intel amd support,electronics - general,coolermaster,rr-910-htx3-g1,19.99,4429,cooler master rr-910-htx3-g1 130-watt 92mm hyper tx3 cpu cooler for 775 1156 amd am2 am3,computers accessories,cooler master,rr-910-htx3-g1,19.97,train-1137-4429,yes
905,targus akb04us slim internet media usb keyboard,computers,targus,akb04us,29.0,19636,targus slim internet media usb keyboard akb04us,keyboards,targus,akb04us,16.99,train-905-19636,yes
2147,belkin 3 cat-5e snagless patch cable blue,electronics - general,belkin,a3l791-03-blu-s,4.35,6580,cables unlimited utp-1400-05b cat5e snagless patch cable 5 feet blue,,cables unlimited,utp-1400-05b,1.6,train-2147-6580,no
1605,da-lite da-plex deluxe rear projection screen - 36 x 48 video format,electronics - general,da-lite,27559,1630.99,8791,da-lite 27578 da-plex self trimming rear projection screen - 96 x 96 av format,projection screens,da-lite,,,train-1605-8791,no
1362,cardinal zippered binder pockets 8-1 2 x 11 clear 3 pack,stationery & office machinery,,,5.27,17388,cardinal 14201 - zippered binder pockets 8-1 2 x 11 clear 3 pockets pack,storage presentation materials,cardinal,,,train-1362-17388,yes
979,simplism protector film for ipad,mp3 accessories,simplism,trpfsipadagen,23.41,9553,simplism protector film for ipad anti-glare,laptop netbook computer accessories,simplism,tr-pfsipad-ag/en,11.47,train-979-9553,yes
1197,kensington k72335us ci10 fit wireless notebook laser mouse,mice,kensington,k72335us,24.84,4814,kensington ci10 fit wireless notebook laser mouse silver,mice,kensington,k72335us,25.41,train-1197-4814,yes
1542,audiosource bi8 8 in-wall construction bracket mount,furniture,audiosource,bi8,25.88,10128,audio source bi5 new construction bracket in-wall 5.25 inches mount,speaker parts components,audiosource,bi5,17.29,train-1542-10128,no
1268,disney toy story cd boom box,portable audio,disney,ts500b,39.54,20274,disney pixar toy story and beyond,office electronics,disney,028661,24.99,train-1268-20274,no
2508,sanus powerbridge in wall power and cable management,electronics - general,sanus,,84.99,11582,sanus systems elm805-b1 power bridge in-wall power and cable management black,,sanus,elm805-b1,87.0,train-2508-11582,yes
